thread_1_core,thread_2_core,period_1,period_2
42,6,0.334457,0.334458
42,7,0.333579,0.333553
42,8,0.333580,0.333580
42,9,0.333572,0.333575
42,10,0.333564,0.333580
42,11,0.333580,0.333580
42,12,0.333574,0.333577
42,13,0.333565,0.333581
42,14,0.333580,0.333576
42,15,0.333588,0.333583
42,16,0.333567,0.333583
42,17,0.333580,0.333575
42,18,0.333414,0.333418
42,19,0.333408,0.333418
42,20,0.333416,0.333420
42,21,0.333414,0.333417
42,22,0.333407,0.333418
42,23,0.333419,0.333419
42,24,0.333416,0.333420
42,25,0.333410,0.333419
42,26,0.333413,0.333418
42,27,0.333419,0.333419
42,28,0.333416,0.333421
42,29,0.333403,0.333420
42,30,0.333418,0.333418
42,31,0.333414,0.333419
42,32,0.333411,0.333421
42,33,0.333412,0.333419
42,34,0.333418,0.333420
42,35,0.333414,0.333419
42,36,0.333576,0.333571
42,37,0.333576,0.333579
42,38,0.333540,0.333588
42,39,0.333576,0.333576
42,40,0.333568,0.333574
42,41,0.333573,0.333572
42,43,0.333579,0.333577
42,44,0.333553,0.333578
42,45,0.333576,0.333576
42,46,0.333576,0.333580
42,47,0.333540,0.333580
42,48,0.333580,0.333580
42,49,0.333580,0.333580
42,50,0.333575,0.333578
42,51,0.333588,0.333588
42,52,0.333536,0.333580
42,53,0.333570,0.333570
42,54,0.333415,0.333421
42,55,0.333417,0.333421
42,56,0.333409,0.333418
42,57,0.333414,0.333420
42,58,0.333413,0.333419
42,59,0.333415,0.333419
42,60,0.333416,0.333419
42,61,0.333419,0.333419
42,62,0.333415,0.333419
42,63,0.333411,0.333419
42,64,0.333414,0.333419
42,65,0.333408,0.333419
42,66,0.333414,0.333420
42,67,0.333413,0.333417
42,68,0.333419,0.333421
42,69,0.333420,0.333421
42,70,0.333415,0.333420
42,71,0.333415,0.333418
43,0,0.333574,0.333560
43,1,0.333544,0.333531
43,2,0.333577,0.333582
43,3,0.333576,0.333571
43,4,0.333576,0.333579
43,5,0.333569,0.333573
43,6,0.333580,0.333580
43,7,0.334464,0.334466
43,8,0.333572,0.333575
43,9,0.333571,0.333565
43,10,0.333577,0.333542
43,11,0.333573,0.333576
43,12,0.333572,0.333577
43,13,0.333577,0.333574
43,14,0.333577,0.333575
43,15,0.333580,0.333583
43,16,0.333582,0.333577
43,17,0.333572,0.333576
43,18,0.333408,0.333420
43,19,0.333418,0.333417
43,20,0.333420,0.333420
43,21,0.333418,0.333420
43,22,0.333413,0.333418
43,23,0.333415,0.333419
43,24,0.333419,0.333421
43,25,0.333419,0.333419
43,26,0.333419,0.333420
43,27,0.333418,0.333419
43,28,0.333408,0.333418
43,29,0.333419,0.333420
43,30,0.333414,0.333418
43,31,0.333413,0.333418
43,32,0.333419,0.333419
43,33,0.333420,0.333420
43,34,0.333419,0.333420
43,35,0.333408,0.333417
43,36,0.333555,0.333571
43,37,0.333572,0.333577
43,38,0.333583,0.333579
43,39,0.333576,0.333576
43,40,0.333572,0.333576
43,41,0.333571,0.333567
43,42,0.333575,0.333553
43,44,0.333581,0.333578
43,45,0.333571,0.333571
43,46,0.333575,0.333575
43,47,0.333579,0.333579
43,48,0.333580,0.333580
43,49,0.333576,0.333580
43,50,0.333576,0.333577
43,51,0.333578,0.333583
43,52,0.333579,0.333579
43,53,0.333579,0.333576
43,54,0.333412,0.333419
43,55,0.333420,0.333421
43,56,0.333414,0.333421
43,57,0.333416,0.333419
43,58,0.333418,0.333417
43,59,0.333420,0.333420
43,60,0.333420,0.333420
43,61,0.333420,0.333419
43,62,0.333418,0.333419
43,63,0.333418,0.333418
43,64,0.333408,0.333421
43,65,0.333418,0.333419
43,66,0.333419,0.333419
43,67,0.333412,0.333419
43,68,0.333418,0.333419
43,69,0.333420,0.333420
43,70,0.333418,0.333420
43,71,0.333409,0.333419
44,0,0.333577,0.333577
44,1,0.333582,0.333582
44,2,0.333578,0.333582
44,3,0.333573,0.333573
44,4,0.333571,0.333576
44,5,0.333576,0.333576
44,6,0.333577,0.333575
44,7,0.333579,0.333584
44,8,0.334465,0.334442
44,9,0.333579,0.333578
44,10,0.333576,0.333580
44,11,0.333576,0.333581
44,12,0.333578,0.333578
44,13,0.333574,0.333577
44,14,0.333574,0.333575
44,15,0.333582,0.333582
44,16,0.333581,0.333581
44,17,0.333572,0.333576
44,18,0.333418,0.333417
44,19,0.333418,0.333415
44,20,0.333418,0.333417
44,21,0.333415,0.333415
44,22,0.333415,0.333417
44,23,0.333418,0.333418
44,24,0.333418,0.333419
44,25,0.333416,0.333416
44,26,0.333414,0.333417
44,27,0.333417,0.333419
44,28,0.333417,0.333417
44,29,0.333417,0.333419
44,30,0.333416,0.333418
44,31,0.333415,0.333415
44,32,0.333413,0.333419
44,33,0.333413,0.333419
44,34,0.333407,0.333418
44,35,0.333413,0.333418
44,36,0.333572,0.333572
44,37,0.333549,0.333579
44,38,0.333583,0.333582
44,39,0.333572,0.333575
44,40,0.333544,0.333542
44,41,0.333576,0.333576
44,42,0.333578,0.333580
44,43,0.333575,0.333580
44,45,0.333579,0.333576
44,46,0.333581,0.333577
44,47,0.333576,0.333580
44,48,0.333578,0.333578
44,49,0.333577,0.333577
44,50,0.333576,0.333579
44,51,0.333577,0.333579
44,52,0.333582,0.333582
44,53,0.333573,0.333572
44,54,0.333412,0.333418
44,55,0.333417,0.333418
44,56,0.333412,0.333417
44,57,0.333412,0.333418
44,58,0.333417,0.333418
44,59,0.333406,0.333420
44,60,0.333417,0.333419
44,61,0.333417,0.333418
44,62,0.333417,0.333419
44,63,0.333412,0.333418
44,64,0.333413,0.333419
44,65,0.333416,0.333416
44,66,0.333417,0.333419
44,67,0.333415,0.333417
44,68,0.333415,0.333416
44,69,0.333417,0.333419
44,70,0.333412,0.333417
44,71,0.333407,0.333417
45,0,0.333567,0.333549
45,1,0.333570,0.333570
45,2,0.333575,0.333578
45,3,0.333566,0.333568
45,4,0.333571,0.333571
45,5,0.333566,0.333569
45,6,0.333570,0.333574
45,7,0.333574,0.333574
45,8,0.333571,0.333575
45,9,0.334463,0.334462
45,10,0.333569,0.333569
45,11,0.333561,0.333521
45,12,0.333572,0.333576
45,13,0.333568,0.333572
45,14,0.333569,0.333569
45,15,0.333574,0.333577
45,16,0.333574,0.333577
45,17,0.333570,0.333572
45,18,0.333403,0.333419
45,19,0.333418,0.333417
45,20,0.333418,0.333419
45,21,0.333418,0.333419
45,22,0.333418,0.333420
45,23,0.333414,0.333424
45,24,0.333423,0.333424
45,25,0.333417,0.333422
45,26,0.333416,0.333421
45,27,0.333418,0.333424
45,28,0.333419,0.333421
45,29,0.333408,0.333422
45,30,0.333420,0.333421
45,31,0.333420,0.333420
45,32,0.333418,0.333421
45,33,0.333423,0.333423
45,34,0.333420,0.333420
45,35,0.333411,0.333419
45,36,0.333566,0.333528
45,37,0.333572,0.333571
45,38,0.333581,0.333581
45,39,0.333568,0.333572
45,40,0.333574,0.333574
45,41,0.333565,0.333564
45,42,0.333577,0.333551
45,43,0.333560,0.333574
45,44,0.333575,0.333572
45,46,0.333569,0.333570
45,47,0.333567,0.333572
45,48,0.333575,0.333575
45,49,0.333559,0.333572
45,50,0.333567,0.333570
45,51,0.333550,0.333576
45,52,0.333539,0.333577
45,53,0.333572,0.333569
45,54,0.333397,0.333419
45,55,0.333412,0.333418
45,56,0.333406,0.333417
45,57,0.333412,0.333418
45,58,0.333415,0.333418
45,59,0.333415,0.333420
45,60,0.333417,0.333419
45,61,0.333412,0.333417
45,62,0.333416,0.333418
45,63,0.333414,0.333419
45,64,0.333407,0.333416
45,65,0.333416,0.333417
45,66,0.333408,0.333417
45,67,0.333411,0.333416
45,68,0.333418,0.333418
45,69,0.333414,0.333418
45,70,0.333417,0.333418
45,71,0.333403,0.333416
46,0,0.333571,0.333560
46,1,0.333578,0.333577
46,2,0.333584,0.333583
46,3,0.333573,0.333576
46,4,0.333570,0.333569
46,5,0.333571,0.333573
46,6,0.333578,0.333578
46,7,0.333576,0.333531
46,8,0.333578,0.333575
46,9,0.333573,0.333562
46,10,0.334446,0.334448
46,11,0.333572,0.333576
46,12,0.333577,0.333579
46,13,0.333575,0.333579
46,14,0.333573,0.333577
46,15,0.333582,0.333581
46,16,0.333552,0.333581
46,17,0.333571,0.333574
46,18,0.333411,0.333416
46,19,0.333413,0.333419
46,20,0.333416,0.333417
46,21,0.333415,0.333415
46,22,0.333415,0.333416
46,23,0.333416,0.333418
46,24,0.333417,0.333416
46,25,0.333411,0.333418
46,26,0.333411,0.333415
46,27,0.333404,0.333417
46,28,0.333416,0.333414
46,29,0.333416,0.333417
46,30,0.333416,0.333416
46,31,0.333409,0.333416
46,32,0.333412,0.333416
46,33,0.333417,0.333416
46,34,0.333403,0.333417
46,35,0.333416,0.333416
46,36,0.333571,0.333572
46,37,0.333577,0.333577
46,38,0.333584,0.333583
46,39,0.333573,0.333576
46,40,0.333574,0.333560
46,41,0.333547,0.333575
46,42,0.333578,0.333569
46,43,0.333574,0.333575
46,44,0.333552,0.333578
46,45,0.333570,0.333573
46,47,0.333573,0.333578
46,48,0.333579,0.333579
46,49,0.333573,0.333576
46,50,0.333516,0.333547
46,51,0.333554,0.333580
46,52,0.333583,0.333583
46,53,0.333571,0.333570
46,54,0.333407,0.333415
46,55,0.333404,0.333415
46,56,0.333416,0.333418
46,57,0.333411,0.333417
46,58,0.333414,0.333415
46,59,0.333417,0.333418
46,60,0.333415,0.333414
46,61,0.333415,0.333416
46,62,0.333401,0.333415
46,63,0.333412,0.333416
46,64,0.333416,0.333417
46,65,0.333416,0.333415
46,66,0.333415,0.333417
46,67,0.333407,0.333416
46,68,0.333414,0.333415
46,69,0.333405,0.333417
46,70,0.333410,0.333417
46,71,0.333415,0.333416
47,0,0.333572,0.333545
47,1,0.333577,0.333576
47,2,0.333578,0.333581
47,3,0.333574,0.333578
47,4,0.333573,0.333575
47,5,0.333575,0.333575
47,6,0.333582,0.333582
47,7,0.333582,0.333582
47,8,0.333575,0.333580
47,9,0.333577,0.333577
47,10,0.333537,0.333574
47,11,0.334468,0.334469
47,12,0.333571,0.333576
47,13,0.333578,0.333578
47,14,0.333572,0.333575
47,15,0.333578,0.333583
47,16,0.333581,0.333581
47,17,0.333572,0.333573
47,18,0.333415,0.333417
47,19,0.333416,0.333415
47,20,0.333416,0.333415
47,21,0.333404,0.333415
47,22,0.333409,0.333414
47,23,0.333416,0.333417
47,24,0.333416,0.333416
47,25,0.333415,0.333415
47,26,0.333415,0.333417
47,27,0.333411,0.333414
47,28,0.333406,0.333415
47,29,0.333411,0.333416
47,30,0.333415,0.333416
47,31,0.333402,0.333414
47,32,0.333415,0.333416
47,33,0.333416,0.333415
47,34,0.333415,0.333416
47,35,0.333410,0.333415
47,36,0.333575,0.333575
47,37,0.333572,0.333576
47,38,0.333585,0.333584
47,39,0.333573,0.333576
47,40,0.333574,0.333578
47,41,0.333576,0.333572
47,42,0.333574,0.333577
47,43,0.333574,0.333578
47,44,0.333580,0.333580
47,45,0.333577,0.333577
47,46,0.333576,0.333580
47,48,0.333576,0.333573
47,49,0.333575,0.333575
47,50,0.333570,0.333574
47,51,0.333583,0.333583
47,52,0.333581,0.333581
47,53,0.333575,0.333574
47,54,0.333411,0.333417
47,55,0.333411,0.333417
47,56,0.333402,0.333416
47,57,0.333414,0.333414
47,58,0.333410,0.333415
47,59,0.333413,0.333415
47,60,0.333416,0.333417
47,61,0.333415,0.333416
47,62,0.333415,0.333415
47,63,0.333416,0.333417
47,64,0.333411,0.333416
47,65,0.333410,0.333415
47,66,0.333405,0.333417
47,67,0.333413,0.333414
47,68,0.333415,0.333417
47,69,0.333416,0.333416
47,70,0.333414,0.333416
47,71,0.333412,0.333415
48,0,0.333573,0.333558
48,1,0.333582,0.333581
48,2,0.333576,0.333581
48,3,0.333574,0.333577
48,4,0.333570,0.333573
48,5,0.333569,0.333574
48,6,0.333579,0.333575
48,7,0.333583,0.333583
48,8,0.333575,0.333579
48,9,0.333573,0.333568
48,10,0.333576,0.333572
48,11,0.333573,0.333576
48,12,0.334463,0.334464
48,13,0.333573,0.333574
48,14,0.333577,0.333577
48,15,0.333575,0.333579
48,16,0.333577,0.333577
48,17,0.333574,0.333574
48,18,0.333415,0.333416
48,19,0.333406,0.333415
48,20,0.333415,0.333417
48,21,0.333415,0.333414
48,22,0.333413,0.333412
48,23,0.333417,0.333418
48,24,0.333411,0.333414
48,25,0.333414,0.333412
48,26,0.333415,0.333417
48,27,0.333416,0.333417
48,28,0.333416,0.333417
48,29,0.333398,0.333416
48,30,0.333410,0.333416
48,31,0.333414,0.333415
48,32,0.333415,0.333415
48,33,0.333417,0.333418
48,34,0.333415,0.333415
48,35,0.333410,0.333415
48,36,0.333544,0.333556
48,37,0.333548,0.333578
48,38,0.333580,0.333580
48,39,0.333546,0.333577
48,40,0.333545,0.333574
48,41,0.333573,0.333573
48,42,0.333579,0.333579
48,43,0.333578,0.333581
48,44,0.333579,0.333579
48,45,0.333579,0.333579
48,46,0.333576,0.333579
48,47,0.333572,0.333576
48,49,0.333574,0.333573
48,50,0.333577,0.333576
48,51,0.333577,0.333582
48,52,0.333555,0.333582
48,53,0.333571,0.333574
48,54,0.333394,0.333416
48,55,0.333416,0.333417
48,56,0.333416,0.333417
48,57,0.333413,0.333414
48,58,0.333413,0.333414
48,59,0.333415,0.333416
48,60,0.333412,0.333417
48,61,0.333410,0.333415
48,62,0.333414,0.333415
48,63,0.333415,0.333417
48,64,0.333414,0.333419
48,65,0.333414,0.333415
48,66,0.333409,0.333417
48,67,0.333407,0.333412
48,68,0.333410,0.333416
48,69,0.333413,0.333417
48,70,0.333398,0.333412
48,71,0.333415,0.333416
49,0,0.333574,0.333546
49,1,0.333571,0.333575
49,2,0.333578,0.333583
49,3,0.333570,0.333570
49,4,0.333570,0.333573
49,5,0.333571,0.333542
49,6,0.333577,0.333577
49,7,0.333574,0.333550
49,8,0.333569,0.333573
49,9,0.333576,0.333573
49,10,0.333574,0.333578
49,11,0.333568,0.333573
49,12,0.333573,0.333572
49,13,0.334465,0.334466
49,14,0.333545,0.333576
49,15,0.333576,0.333581
49,16,0.333576,0.333576
49,17,0.333569,0.333573
49,18,0.333413,0.333415
49,19,0.333414,0.333415
49,20,0.333413,0.333415
49,21,0.333412,0.333414
49,22,0.333410,0.333412
49,23,0.333415,0.333417
49,24,0.333407,0.333415
49,25,0.333408,0.333413
49,26,0.333400,0.333414
49,27,0.333415,0.333416
49,28,0.333414,0.333416
49,29,0.333412,0.333414
49,30,0.333414,0.333415
49,31,0.333406,0.333412
49,32,0.333413,0.333415
49,33,0.333414,0.333415
49,34,0.333411,0.333413
49,35,0.333413,0.333411
49,36,0.333571,0.333573
49,37,0.333576,0.333576
49,38,0.333576,0.333579
49,39,0.333565,0.333570
49,40,0.333573,0.333573
49,41,0.333573,0.333576
49,42,0.333571,0.333576
49,43,0.333576,0.333573
49,44,0.333576,0.333572
49,45,0.333535,0.333536
49,46,0.333574,0.333573
49,47,0.333569,0.333573
49,48,0.333573,0.333573
49,50,0.333573,0.333573
49,51,0.333576,0.333576
49,52,0.333576,0.333576
49,53,0.333573,0.333571
49,54,0.333414,0.333415
49,55,0.333411,0.333413
49,56,0.333407,0.333414
49,57,0.333421,0.333422
49,58,0.333419,0.333415
49,59,0.333423,0.333425
49,60,0.333423,0.333424
49,61,0.333406,0.333422
49,62,0.333419,0.333420
49,63,0.333425,0.333424
49,64,0.333423,0.333424
49,65,0.333423,0.333424
49,66,0.333422,0.333422
49,67,0.333419,0.333420
49,68,0.333408,0.333416
49,69,0.333416,0.333416
49,70,0.333416,0.333417
49,71,0.333417,0.333417
50,0,0.333538,0.333516
50,1,0.333576,0.333576
50,2,0.333579,0.333582
50,3,0.333575,0.333574
50,4,0.333575,0.333575
50,5,0.333569,0.333572
50,6,0.333573,0.333575
50,7,0.333577,0.333550
50,8,0.333575,0.333578
50,9,0.333565,0.333567
50,10,0.333576,0.333576
50,11,0.333572,0.333575
50,12,0.333572,0.333573
50,13,0.333576,0.333576
50,14,0.334469,0.334468
50,15,0.333578,0.333582
50,16,0.333575,0.333579
50,17,0.333575,0.333575
50,18,0.333404,0.333413
50,19,0.333415,0.333414
50,20,0.333410,0.333417
50,21,0.333415,0.333416
50,22,0.333417,0.333418
50,23,0.333417,0.333417
50,24,0.333417,0.333418
50,25,0.333416,0.333416
50,26,0.333417,0.333416
50,27,0.333410,0.333418
50,28,0.333405,0.333417
50,29,0.333417,0.333419
50,30,0.333417,0.333417
50,31,0.333416,0.333417
50,32,0.333417,0.333417
50,33,0.333413,0.333417
50,34,0.333408,0.333417
50,35,0.333402,0.333417
50,36,0.333571,0.333575
50,37,0.333573,0.333577
50,38,0.333582,0.333582
50,39,0.333573,0.333576
50,40,0.333570,0.333575
50,41,0.333572,0.333572
50,42,0.333574,0.333551
50,43,0.333573,0.333545
50,44,0.333578,0.333574
50,45,0.333572,0.333571
50,46,0.333571,0.333572
50,47,0.333575,0.333575
50,48,0.333580,0.333580
50,49,0.333573,0.333573
50,51,0.333582,0.333571
50,52,0.333579,0.333575
50,53,0.333570,0.333547
50,54,0.333416,0.333418
50,55,0.333417,0.333417
50,56,0.333417,0.333419
50,57,0.333417,0.333416
50,58,0.333410,0.333416
50,59,0.333420,0.333419
50,60,0.333419,0.333416
50,61,0.333416,0.333416
50,62,0.333419,0.333417
50,63,0.333407,0.333415
50,64,0.333412,0.333419
50,65,0.333418,0.333417
50,66,0.333412,0.333419
50,67,0.333416,0.333417
50,68,0.333413,0.333416
50,69,0.333417,0.333417
50,70,0.333397,0.333418
50,71,0.333417,0.333417
51,0,0.333573,0.333549
51,1,0.333580,0.333580
51,2,0.333584,0.333587
51,3,0.333571,0.333575
51,4,0.333576,0.333576
51,5,0.333575,0.333532
51,6,0.333580,0.333583
51,7,0.333581,0.333555
51,8,0.333577,0.333577
51,9,0.333572,0.333573
51,10,0.333583,0.333579
51,11,0.333580,0.333580
51,12,0.333576,0.333576
51,13,0.333579,0.333579
51,14,0.333578,0.333575
51,15,0.334441,0.334440
51,16,0.333579,0.333584
51,17,0.333581,0.333581
51,18,0.333417,0.333418
51,19,0.333417,0.333419
51,20,0.333418,0.333418
51,21,0.333417,0.333416
51,22,0.333413,0.333413
51,23,0.333411,0.333419
51,24,0.333413,0.333418
51,25,0.333417,0.333417
51,26,0.333408,0.333417
51,27,0.333417,0.333417
51,28,0.333417,0.333416
51,29,0.333417,0.333417
51,30,0.333411,0.333415
51,31,0.333416,0.333416
51,32,0.333417,0.333418
51,33,0.333403,0.333419
51,34,0.333417,0.333417
51,35,0.333417,0.333421
51,36,0.333576,0.333580
51,37,0.333576,0.333577
51,38,0.333579,0.333590
51,39,0.333575,0.333575
51,40,0.333573,0.333577
51,41,0.333578,0.333574
51,42,0.333583,0.333583
51,43,0.333576,0.333580
51,44,0.333574,0.333579
51,45,0.333579,0.333570
51,46,0.333578,0.333581
51,47,0.333539,0.333540
51,48,0.333577,0.333577
51,49,0.333574,0.333577
51,50,0.333576,0.333581
51,52,0.333582,0.333578
51,53,0.333581,0.333581
51,54,0.333416,0.333417
51,55,0.333419,0.333417
51,56,0.333417,0.333417
51,57,0.333418,0.333416
51,58,0.333417,0.333416
51,59,0.333414,0.333417
51,60,0.333418,0.333418
51,61,0.333412,0.333417
51,62,0.333418,0.333417
51,63,0.333419,0.333417
51,64,0.333417,0.333415
51,65,0.333419,0.333420
51,66,0.333415,0.333416
51,67,0.333411,0.333418
51,68,0.333401,0.333420
51,69,0.333418,0.333417
51,70,0.333417,0.333419
51,71,0.333417,0.333417
52,0,0.333580,0.333529
52,1,0.333578,0.333581
52,2,0.333583,0.333588
52,3,0.333578,0.333578
52,4,0.333578,0.333577
52,5,0.333573,0.333573
52,6,0.333587,0.333587
52,7,0.333581,0.333579
52,8,0.333584,0.333581
52,9,0.333548,0.333567
52,10,0.333576,0.333577
52,11,0.333580,0.333579
52,12,0.333577,0.333577
52,13,0.333578,0.333583
52,14,0.333581,0.333581
52,15,0.333588,0.333588
52,16,0.334449,0.334464
52,17,0.333578,0.333582
52,18,0.333417,0.333418
52,19,0.333412,0.333417
52,20,0.333414,0.333419
52,21,0.333416,0.333417
52,22,0.333417,0.333416
52,23,0.333418,0.333419
52,24,0.333417,0.333417
52,25,0.333403,0.333417
52,26,0.333411,0.333417
52,27,0.333417,0.333418
52,28,0.333417,0.333416
52,29,0.333417,0.333417
52,30,0.333417,0.333417
52,31,0.333416,0.333416
52,32,0.333420,0.333415
52,33,0.333412,0.333421
52,34,0.333419,0.333419
52,35,0.333407,0.333419
52,36,0.333576,0.333579
52,37,0.333562,0.333581
52,38,0.333590,0.333590
52,39,0.333577,0.333580
52,40,0.333577,0.333582
52,41,0.333578,0.333578
52,42,0.333584,0.333587
52,43,0.333580,0.333549
52,44,0.333582,0.333582
52,45,0.333577,0.333568
52,46,0.333577,0.333577
52,47,0.333578,0.333574
52,48,0.333584,0.333584
52,49,0.333581,0.333584
52,50,0.333580,0.333584
52,51,0.333589,0.333589
52,53,0.333578,0.333577
52,54,0.333418,0.333417
52,55,0.333419,0.333420
52,56,0.333420,0.333421
52,57,0.333413,0.333419
52,58,0.333414,0.333420
52,59,0.333421,0.333422
52,60,0.333420,0.333421
52,61,0.333419,0.333421
52,62,0.333420,0.333421
52,63,0.333419,0.333421
52,64,0.333399,0.333421
52,65,0.333414,0.333420
52,66,0.333414,0.333420
52,67,0.333415,0.333418
52,68,0.333418,0.333419
52,69,0.333420,0.333421
52,70,0.333419,0.333420
52,71,0.333402,0.333420
53,0,0.333569,0.333561
53,1,0.333570,0.333570
53,2,0.333580,0.333580
53,3,0.333567,0.333570
53,4,0.333568,0.333573
53,5,0.333571,0.333559
53,6,0.333575,0.333579
53,7,0.333569,0.333557
53,8,0.333575,0.333575
53,9,0.333569,0.333563
53,10,0.333568,0.333573
53,11,0.333576,0.333576
53,12,0.333575,0.333575
53,13,0.333567,0.333571
53,14,0.333574,0.333574
53,15,0.333542,0.333574
53,16,0.333569,0.333576
53,17,0.334467,0.334467
53,18,0.333418,0.333419
53,19,0.333418,0.333420
53,20,0.333417,0.333418
53,21,0.333414,0.333419
53,22,0.333418,0.333419
53,23,0.333411,0.333420
53,24,0.333417,0.333419
53,25,0.333418,0.333419
53,26,0.333418,0.333420
53,27,0.333399,0.333417
53,28,0.333412,0.333417
53,29,0.333411,0.333416
53,30,0.333412,0.333418
53,31,0.333416,0.333418
53,32,0.333416,0.333416
53,33,0.333416,0.333417
53,34,0.333406,0.333417
53,35,0.333417,0.333417
53,36,0.333568,0.333570
53,37,0.333544,0.333574
53,38,0.333555,0.333581
53,39,0.333571,0.333575
53,40,0.333567,0.333572
53,41,0.333572,0.333572
53,42,0.333571,0.333574
53,43,0.333574,0.333575
53,44,0.333578,0.333578
53,45,0.333568,0.333572
53,46,0.333571,0.333577
53,47,0.333573,0.333568
53,48,0.333574,0.333577
53,49,0.333536,0.333574
53,50,0.333578,0.333578
53,51,0.333580,0.333580
53,52,0.333572,0.333573
53,54,0.333416,0.333417
53,55,0.333416,0.333416
53,56,0.333416,0.333417
53,57,0.333416,0.333417
53,58,0.333418,0.333417
53,59,0.333416,0.333415
53,60,0.333411,0.333418
53,61,0.333412,0.333417
53,62,0.333405,0.333416
53,63,0.333416,0.333416
53,64,0.333416,0.333416
53,65,0.333416,0.333417
53,66,0.333415,0.333416
53,67,0.333410,0.333418
53,68,0.333415,0.333417
53,69,0.333404,0.333416
53,70,0.333416,0.333417
53,71,0.333417,0.333419
54,0,0.333406,0.333397
54,1,0.333406,0.333406
54,2,0.333404,0.333407
54,3,0.333404,0.333405
54,4,0.333407,0.333390
54,5,0.333404,0.333404
54,6,0.333406,0.333408
54,7,0.333403,0.333392
54,8,0.333407,0.333408
54,9,0.333404,0.333400
54,10,0.333405,0.333408
54,11,0.333406,0.333403
54,12,0.333405,0.333406
54,13,0.333407,0.333408
54,14,0.333403,0.333406
54,15,0.333406,0.333407
54,16,0.333404,0.333406
54,17,0.333406,0.333409
54,18,0.334465,0.334465
54,19,0.333569,0.333569
54,20,0.333574,0.333577
54,21,0.333568,0.333568
54,22,0.333573,0.333573
54,23,0.333566,0.333563
54,24,0.333566,0.333564
54,25,0.333573,0.333569
54,26,0.333575,0.333570
54,27,0.333563,0.333559
54,28,0.333566,0.333556
54,29,0.333567,0.333571
54,30,0.333572,0.333574
54,31,0.333570,0.333564
54,32,0.333563,0.333567
54,33,0.333575,0.333572
54,34,0.333570,0.333569
54,35,0.333569,0.333569
54,36,0.333418,0.333418
54,37,0.333427,0.333429
54,38,0.333423,0.333426
54,39,0.333423,0.333425
54,40,0.333427,0.333430
54,41,0.333423,0.333426
54,42,0.333430,0.333426
54,43,0.333427,0.333429
54,44,0.333427,0.333430
54,45,0.333427,0.333427
54,46,0.333423,0.333426
54,47,0.333426,0.333428
54,48,0.333431,0.333421
54,49,0.333427,0.333429
54,50,0.333423,0.333426
54,51,0.333429,0.333430
54,52,0.333427,0.333429
54,53,0.333427,0.333430
54,55,0.333570,0.333570
54,56,0.333571,0.333579
54,57,0.333573,0.333567
54,58,0.333572,0.333574
54,59,0.333556,0.333569
54,60,0.333570,0.333572
54,61,0.333563,0.333574
54,62,0.333573,0.333572
54,63,0.333565,0.333564
54,64,0.333568,0.333567
54,65,0.333576,0.333579
54,66,0.333563,0.333574
54,67,0.333571,0.333571
54,68,0.333566,0.333569
54,69,0.333570,0.333569
54,70,0.333577,0.333576
54,71,0.333571,0.333569
55,0,0.333425,0.333417
55,1,0.333426,0.333427
55,2,0.333425,0.333429
55,3,0.333426,0.333430
55,4,0.333430,0.333429
55,5,0.333423,0.333412
55,6,0.333426,0.333427
55,7,0.333428,0.333428
55,8,0.333431,0.333432
55,9,0.333425,0.333409
55,10,0.333425,0.333425
55,11,0.333430,0.333429
55,12,0.333430,0.333431
55,13,0.333428,0.333430
55,14,0.333423,0.333428
55,15,0.333429,0.333429
55,16,0.333427,0.333429
55,17,0.333427,0.333424
55,18,0.333570,0.333570
55,19,0.334467,0.334467
55,20,0.333577,0.333579
55,21,0.333577,0.333572
55,22,0.333583,0.333579
55,23,0.333574,0.333570
55,24,0.333577,0.333576
55,25,0.333584,0.333578
55,26,0.333582,0.333576
55,27,0.333571,0.333569
55,28,0.333575,0.333574
55,29,0.333582,0.333579
55,30,0.333580,0.333578
55,31,0.333579,0.333583
55,32,0.333571,0.333567
55,33,0.333575,0.333573
55,34,0.333577,0.333582
55,35,0.333583,0.333573
55,36,0.333425,0.333426
55,37,0.333425,0.333426
55,38,0.333429,0.333430
55,39,0.333427,0.333432
55,40,0.333429,0.333430
55,41,0.333425,0.333426
55,42,0.333425,0.333426
55,43,0.333428,0.333428
55,44,0.333430,0.333431
55,45,0.333425,0.333427
55,46,0.333423,0.333412
55,47,0.333424,0.333429
55,48,0.333429,0.333429
55,49,0.333429,0.333430
55,50,0.333424,0.333414
55,51,0.333427,0.333428
55,52,0.333428,0.333428
55,53,0.333429,0.333432
55,54,0.333572,0.333571
55,56,0.333574,0.333578
55,57,0.333579,0.333575
55,58,0.333578,0.333577
55,59,0.333570,0.333571
55,60,0.333578,0.333573
55,61,0.333582,0.333580
55,62,0.333577,0.333577
55,63,0.333571,0.333566
55,64,0.333567,0.333574
55,65,0.333580,0.333576
55,66,0.333572,0.333575
55,67,0.333571,0.333581
55,68,0.333570,0.333569
55,69,0.333578,0.333573
55,70,0.333582,0.333581
55,71,0.333581,0.333579
56,0,0.333426,0.333416
56,1,0.333429,0.333429
56,2,0.333431,0.333432
56,3,0.333432,0.333433
56,4,0.333430,0.333428
56,5,0.333426,0.333427
56,6,0.333431,0.333430
56,7,0.333428,0.333428
56,8,0.333432,0.333433
56,9,0.333427,0.333426
